========== DELIMETER: 0 ==========
========== DELIMETER: 1 ==========
========== DELIMETER: 2 ==========
========== DELIMETER: 3 ==========
========== DELIMETER: 4 ==========
========== DELIMETER: 5 ==========
========== DELIMETER: 6 ==========
========== DELIMETER: 7 ==========
========== DELIMETER: 8 ==========
========== DELIMETER: 9 ==========
========== DELIMETER: 10 ==========
========== DELIMETER: 11 ==========
========== DELIMETER: 12 ==========
========== DELIMETER: 13 ==========
========== DELIMETER: 14 ==========
NAME,READY,STATUS,RESTARTS,AGE,IP,NODE,NOMINATED,NODE,READINESS,GATES
php-apache-7654df5976-gfnqz,0/1,ContainerCreating,0,1s,<none>,kind-worker,<none>,<none>
php-apache-7654df5976-lctzd,0/1,ContainerCreating,0,1s,<none>,kind-worker2,<none>,<none>
php-apache-7654df5976-wn7pb,0/1,ContainerCreating,0,1s,<none>,kind-worker3,<none>,<none>
========== DELIMETER: 15 ==========
NAME,READY,STATUS,RESTARTS,AGE,IP,NODE,NOMINATED,NODE,READINESS,GATES
php-apache-7654df5976-gfnqz,0/1,ContainerCreating,0,1s,<none>,kind-worker,<none>,<none>
php-apache-7654df5976-lctzd,0/1,ContainerCreating,0,1s,<none>,kind-worker2,<none>,<none>
php-apache-7654df5976-wn7pb,0/1,ContainerCreating,0,1s,<none>,kind-worker3,<none>,<none>
========== DELIMETER: 16 ==========
NAME,READY,STATUS,RESTARTS,AGE,IP,NODE,NOMINATED,NODE,READINESS,GATES
php-apache-7654df5976-gfnqz,0/1,ContainerCreating,0,2s,<none>,kind-worker,<none>,<none>
php-apache-7654df5976-lctzd,0/1,ContainerCreating,0,2s,<none>,kind-worker2,<none>,<none>
php-apache-7654df5976-wn7pb,0/1,ContainerCreating,0,2s,<none>,kind-worker3,<none>,<none>
========== DELIMETER: 17 ==========
NAME,READY,STATUS,RESTARTS,AGE,IP,NODE,NOMINATED,NODE,READINESS,GATES
php-apache-7654df5976-gfnqz,0/1,ContainerCreating,0,3s,<none>,kind-worker,<none>,<none>
php-apache-7654df5976-lctzd,0/1,ContainerCreating,0,3s,<none>,kind-worker2,<none>,<none>
php-apache-7654df5976-wn7pb,0/1,ContainerCreating,0,3s,<none>,kind-worker3,<none>,<none>
