idx,0,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
idx,1,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
idx,2,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
idx,3,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
idx,4,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
idx,5,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
idx,6,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
idx,7,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
idx,8,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
idx,9,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
idx,10,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
idx,11,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
idx,12,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
idx,13,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
idx,14,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
idx,15,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
idx,16,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
idx,17,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
idx,18,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
idx,19,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
idx,20,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
idx,21,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
idx,22,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
idx,23,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
idx,24,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
idx,25,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
idx,26,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
idx,27,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
NAME,CPU(cores),MEMORY(bytes),
php-apache-b85fb7889-kxj2l,14m,8Mi,
php-apache-b85fb7889-vxgnh,12m,10Mi,
idx,28,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
NAME,CPU(cores),MEMORY(bytes),
php-apache-b85fb7889-kxj2l,14m,8Mi,
php-apache-b85fb7889-vxgnh,12m,10Mi,
idx,29,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
NAME,CPU(cores),MEMORY(bytes),
php-apache-b85fb7889-vxgnh,12m,10Mi,
idx,30,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
NAME,CPU(cores),MEMORY(bytes),
php-apache-b85fb7889-vxgnh,12m,10Mi,
idx,31,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
NAME,CPU(cores),MEMORY(bytes),
php-apache-b85fb7889-vxgnh,12m,10Mi,
idx,32,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
NAME,CPU(cores),MEMORY(bytes),
php-apache-b85fb7889-vxgnh,12m,10Mi,
idx,33,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
NAME,CPU(cores),MEMORY(bytes),
php-apache-b85fb7889-vxgnh,12m,10Mi,
idx,34,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
NAME,CPU(cores),MEMORY(bytes),
php-apache-b85fb7889-vxgnh,12m,10Mi,
idx,35,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
NAME,CPU(cores),MEMORY(bytes),
php-apache-b85fb7889-vxgnh,12m,10Mi,
idx,36,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
NAME,CPU(cores),MEMORY(bytes),
php-apache-b85fb7889-vxgnh,12m,10Mi,
idx,37,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
NAME,CPU(cores),MEMORY(bytes),
php-apache-b85fb7889-vxgnh,12m,10Mi,
php-apache-b85fb7889-w7dg5,11m,10Mi,
idx,38,LOG_TIME,2023-05-10T19:38:44,2023-05-10T14:38:44
NAME,CPU(cores),MEMORY(bytes),
