========== DELIMETER: 0 ==========
========== DELIMETER: 1 ==========
========== DELIMETER: 2 ==========
========== DELIMETER: 3 ==========
========== DELIMETER: 4 ==========
========== DELIMETER: 5 ==========
========== DELIMETER: 6 ==========
========== DELIMETER: 7 ==========
========== DELIMETER: 8 ==========
========== DELIMETER: 9 ==========
========== DELIMETER: 10 ==========
========== DELIMETER: 11 ==========
NAME,READY,STATUS,RESTARTS,AGE,IP,NODE,NOMINATED,NODE,READINESS,GATES
php-apache-7654df5976-bzwhf,0/1,Pending,0,0s,<none>,kind-worker,<none>,<none>
php-apache-7654df5976-d28ns,0/1,Pending,0,0s,<none>,kind-worker3,<none>,<none>
php-apache-7654df5976-x2m68,0/1,ContainerCreating,0,0s,<none>,kind-worker2,<none>,<none>
php-apache-7654df5976-xpcbd,0/1,Pending,0,0s,<none>,kind-worker,<none>,<none>
========== DELIMETER: 12 ==========
NAME,READY,STATUS,RESTARTS,AGE,IP,NODE,NOMINATED,NODE,READINESS,GATES
php-apache-7654df5976-bzwhf,0/1,ContainerCreating,0,1s,<none>,kind-worker,<none>,<none>
php-apache-7654df5976-d28ns,0/1,ContainerCreating,0,1s,<none>,kind-worker3,<none>,<none>
php-apache-7654df5976-x2m68,0/1,ContainerCreating,0,1s,<none>,kind-worker2,<none>,<none>
php-apache-7654df5976-xpcbd,0/1,ContainerCreating,0,1s,<none>,kind-worker,<none>,<none>
========== DELIMETER: 13 ==========
NAME,READY,STATUS,RESTARTS,AGE,IP,NODE,NOMINATED,NODE,READINESS,GATES
php-apache-7654df5976-bzwhf,0/1,ContainerCreating,0,2s,<none>,kind-worker,<none>,<none>
php-apache-7654df5976-d28ns,0/1,ContainerCreating,0,2s,<none>,kind-worker3,<none>,<none>
php-apache-7654df5976-x2m68,0/1,ContainerCreating,0,2s,<none>,kind-worker2,<none>,<none>
php-apache-7654df5976-xpcbd,0/1,ContainerCreating,0,2s,<none>,kind-worker,<none>,<none>
========== DELIMETER: 14 ==========
NAME,READY,STATUS,RESTARTS,AGE,IP,NODE,NOMINATED,NODE,READINESS,GATES
php-apache-7654df5976-bzwhf,0/1,ContainerCreating,0,3s,<none>,kind-worker,<none>,<none>
php-apache-7654df5976-d28ns,0/1,ContainerCreating,0,3s,<none>,kind-worker3,<none>,<none>
php-apache-7654df5976-x2m68,0/1,ContainerCreating,0,3s,<none>,kind-worker2,<none>,<none>
php-apache-7654df5976-xpcbd,0/1,ContainerCreating,0,3s,<none>,kind-worker,<none>,<none>
========== DELIMETER: 15 ==========
NAME,READY,STATUS,RESTARTS,AGE,IP,NODE,NOMINATED,NODE,READINESS,GATES
php-apache-7654df5976-bzwhf,0/1,ContainerCreating,0,4s,<none>,kind-worker,<none>,<none>
php-apache-7654df5976-d28ns,0/1,ContainerCreating,0,4s,<none>,kind-worker3,<none>,<none>
php-apache-7654df5976-x2m68,1/1,Running,0,4s,10.244.1.12,kind-worker2,<none>,<none>
php-apache-7654df5976-xpcbd,0/1,ContainerCreating,0,4s,<none>,kind-worker,<none>,<none>
========== DELIMETER: 16 ==========
NAME,READY,STATUS,RESTARTS,AGE,IP,NODE,NOMINATED,NODE,READINESS,GATES
php-apache-7654df5976-bzwhf,0/1,ContainerCreating,0,5s,<none>,kind-worker,<none>,<none>
php-apache-7654df5976-d28ns,1/1,Running,0,5s,10.244.2.10,kind-worker3,<none>,<none>
php-apache-7654df5976-x2m68,1/1,Running,0,5s,10.244.1.12,kind-worker2,<none>,<none>
php-apache-7654df5976-xpcbd,1/1,Running,0,5s,10.244.3.12,kind-worker,<none>,<none>
========== DELIMETER: 17 ==========
NAME,READY,STATUS,RESTARTS,AGE,IP,NODE,NOMINATED,NODE,READINESS,GATES
php-apache-7654df5976-bzwhf,1/1,Running,0,6s,10.244.3.13,kind-worker,<none>,<none>
php-apache-7654df5976-d28ns,1/1,Running,0,6s,10.244.2.10,kind-worker3,<none>,<none>
php-apache-7654df5976-x2m68,1/1,Running,0,6s,10.244.1.12,kind-worker2,<none>,<none>
php-apache-7654df5976-xpcbd,1/1,Running,0,6s,10.244.3.12,kind-worker,<none>,<none>
========== DELIMETER: 18 ==========
NAME,READY,STATUS,RESTARTS,AGE,IP,NODE,NOMINATED,NODE,READINESS,GATES
php-apache-7654df5976-bzwhf,1/1,Running,0,7s,10.244.3.13,kind-worker,<none>,<none>
php-apache-7654df5976-d28ns,1/1,Running,0,7s,10.244.2.10,kind-worker3,<none>,<none>
php-apache-7654df5976-x2m68,1/1,Running,0,7s,10.244.1.12,kind-worker2,<none>,<none>
php-apache-7654df5976-xpcbd,1/1,Running,0,7s,10.244.3.12,kind-worker,<none>,<none>
========== DELIMETER: 19 ==========
NAME,READY,STATUS,RESTARTS,AGE,IP,NODE,NOMINATED,NODE,READINESS,GATES
php-apache-7654df5976-bzwhf,1/1,Running,0,8s,10.244.3.13,kind-worker,<none>,<none>
php-apache-7654df5976-d28ns,1/1,Running,0,8s,10.244.2.10,kind-worker3,<none>,<none>
php-apache-7654df5976-x2m68,1/1,Running,0,8s,10.244.1.12,kind-worker2,<none>,<none>
php-apache-7654df5976-xpcbd,1/1,Running,0,8s,10.244.3.12,kind-worker,<none>,<none>
========== DELIMETER: 20 ==========
NAME,READY,STATUS,RESTARTS,AGE,IP,NODE,NOMINATED,NODE,READINESS,GATES
php-apache-7654df5976-bzwhf,1/1,Running,0,9s,10.244.3.13,kind-worker,<none>,<none>
php-apache-7654df5976-d28ns,1/1,Running,0,9s,10.244.2.10,kind-worker3,<none>,<none>
php-apache-7654df5976-x2m68,1/1,Running,0,9s,10.244.1.12,kind-worker2,<none>,<none>
php-apache-7654df5976-xpcbd,1/1,Running,0,9s,10.244.3.12,kind-worker,<none>,<none>
========== DELIMETER: 21 ==========
NAME,READY,STATUS,RESTARTS,AGE,IP,NODE,NOMINATED,NODE,READINESS,GATES
php-apache-7654df5976-bzwhf,1/1,Running,0,10s,10.244.3.13,kind-worker,<none>,<none>
php-apache-7654df5976-d28ns,1/1,Running,0,10s,10.244.2.10,kind-worker3,<none>,<none>
php-apache-7654df5976-x2m68,1/1,Running,0,10s,10.244.1.12,kind-worker2,<none>,<none>
php-apache-7654df5976-xpcbd,1/1,Running,0,10s,10.244.3.12,kind-worker,<none>,<none>
========== DELIMETER: 22 ==========
NAME,READY,STATUS,RESTARTS,AGE,IP,NODE,NOMINATED,NODE,READINESS,GATES
php-apache-7654df5976-bzwhf,1/1,Running,0,11s,10.244.3.13,kind-worker,<none>,<none>
php-apache-7654df5976-d28ns,1/1,Running,0,11s,10.244.2.10,kind-worker3,<none>,<none>
php-apache-7654df5976-x2m68,1/1,Running,0,11s,10.244.1.12,kind-worker2,<none>,<none>
php-apache-7654df5976-xpcbd,1/1,Running,0,11s,10.244.3.12,kind-worker,<none>,<none>
========== DELIMETER: 23 ==========
NAME,READY,STATUS,RESTARTS,AGE,IP,NODE,NOMINATED,NODE,READINESS,GATES
php-apache-7654df5976-bzwhf,1/1,Running,0,12s,10.244.3.13,kind-worker,<none>,<none>
php-apache-7654df5976-d28ns,1/1,Running,0,12s,10.244.2.10,kind-worker3,<none>,<none>
php-apache-7654df5976-x2m68,1/1,Running,0,12s,10.244.1.12,kind-worker2,<none>,<none>
php-apache-7654df5976-xpcbd,1/1,Running,0,12s,10.244.3.12,kind-worker,<none>,<none>
========== DELIMETER: 24 ==========
NAME,READY,STATUS,RESTARTS,AGE,IP,NODE,NOMINATED,NODE,READINESS,GATES
php-apache-7654df5976-bzwhf,1/1,Running,0,13s,10.244.3.13,kind-worker,<none>,<none>
php-apache-7654df5976-d28ns,1/1,Running,0,13s,10.244.2.10,kind-worker3,<none>,<none>
php-apache-7654df5976-x2m68,1/1,Running,0,13s,10.244.1.12,kind-worker2,<none>,<none>
php-apache-7654df5976-xpcbd,1/1,Running,0,13s,10.244.3.12,kind-worker,<none>,<none>
========== DELIMETER: 25 ==========
NAME,READY,STATUS,RESTARTS,AGE,IP,NODE,NOMINATED,NODE,READINESS,GATES
php-apache-7654df5976-bzwhf,1/1,Running,0,14s,10.244.3.13,kind-worker,<none>,<none>
php-apache-7654df5976-d28ns,1/1,Running,0,14s,10.244.2.10,kind-worker3,<none>,<none>
php-apache-7654df5976-x2m68,1/1,Running,0,14s,10.244.1.12,kind-worker2,<none>,<none>
php-apache-7654df5976-xpcbd,1/1,Running,0,14s,10.244.3.12,kind-worker,<none>,<none>
========== DELIMETER: 26 ==========
NAME,READY,STATUS,RESTARTS,AGE,IP,NODE,NOMINATED,NODE,READINESS,GATES
php-apache-7654df5976-bzwhf,1/1,Running,0,15s,10.244.3.13,kind-worker,<none>,<none>
php-apache-7654df5976-d28ns,1/1,Running,0,15s,10.244.2.10,kind-worker3,<none>,<none>
php-apache-7654df5976-x2m68,1/1,Running,0,15s,10.244.1.12,kind-worker2,<none>,<none>
php-apache-7654df5976-xpcbd,1/1,Running,0,15s,10.244.3.12,kind-worker,<none>,<none>
========== DELIMETER: 27 ==========
NAME,READY,STATUS,RESTARTS,AGE,IP,NODE,NOMINATED,NODE,READINESS,GATES
php-apache-7654df5976-bzwhf,1/1,Running,0,16s,10.244.3.13,kind-worker,<none>,<none>
php-apache-7654df5976-d28ns,1/1,Running,0,16s,10.244.2.10,kind-worker3,<none>,<none>
php-apache-7654df5976-x2m68,1/1,Running,0,16s,10.244.1.12,kind-worker2,<none>,<none>
php-apache-7654df5976-xpcbd,1/1,Running,0,16s,10.244.3.12,kind-worker,<none>,<none>
========== DELIMETER: 28 ==========
NAME,READY,STATUS,RESTARTS,AGE,IP,NODE,NOMINATED,NODE,READINESS,GATES
php-apache-7654df5976-bzwhf,1/1,Running,0,17s,10.244.3.13,kind-worker,<none>,<none>
php-apache-7654df5976-d28ns,1/1,Running,0,17s,10.244.2.10,kind-worker3,<none>,<none>
php-apache-7654df5976-x2m68,1/1,Running,0,17s,10.244.1.12,kind-worker2,<none>,<none>
php-apache-7654df5976-xpcbd,1/1,Running,0,17s,10.244.3.12,kind-worker,<none>,<none>
========== DELIMETER: 29 ==========
NAME,READY,STATUS,RESTARTS,AGE,IP,NODE,NOMINATED,NODE,READINESS,GATES
php-apache-7654df5976-6tmhj,0/1,ContainerCreating,0,1s,<none>,kind-worker2,<none>,<none>
php-apache-7654df5976-bzwhf,1/1,Running,0,19s,10.244.3.13,kind-worker,<none>,<none>
php-apache-7654df5976-d28ns,1/1,Terminating,0,19s,10.244.2.10,kind-worker3,<none>,<none>
php-apache-7654df5976-x2m68,1/1,Running,0,19s,10.244.1.12,kind-worker2,<none>,<none>
php-apache-7654df5976-xpcbd,1/1,Running,0,19s,10.244.3.12,kind-worker,<none>,<none>
========== DELIMETER: 30 ==========
NAME,READY,STATUS,RESTARTS,AGE,IP,NODE,NOMINATED,NODE,READINESS,GATES
php-apache-7654df5976-6tmhj,0/1,ContainerCreating,0,2s,<none>,kind-worker2,<none>,<none>
php-apache-7654df5976-bzwhf,1/1,Running,0,20s,10.244.3.13,kind-worker,<none>,<none>
php-apache-7654df5976-d28ns,1/1,Terminating,0,20s,10.244.2.10,kind-worker3,<none>,<none>
php-apache-7654df5976-x2m68,1/1,Running,0,20s,10.244.1.12,kind-worker2,<none>,<none>
php-apache-7654df5976-xpcbd,1/1,Running,0,20s,10.244.3.12,kind-worker,<none>,<none>
========== DELIMETER: 31 ==========
NAME,READY,STATUS,RESTARTS,AGE,IP,NODE,NOMINATED,NODE,READINESS,GATES
php-apache-7654df5976-6tmhj,0/1,ContainerCreating,0,3s,<none>,kind-worker2,<none>,<none>
php-apache-7654df5976-bzwhf,1/1,Running,0,21s,10.244.3.13,kind-worker,<none>,<none>
php-apache-7654df5976-x2m68,1/1,Running,0,21s,10.244.1.12,kind-worker2,<none>,<none>
php-apache-7654df5976-xpcbd,1/1,Running,0,21s,10.244.3.12,kind-worker,<none>,<none>
========== DELIMETER: 32 ==========
NAME,READY,STATUS,RESTARTS,AGE,IP,NODE,NOMINATED,NODE,READINESS,GATES
php-apache-7654df5976-6tmhj,0/1,ContainerCreating,0,4s,<none>,kind-worker2,<none>,<none>
php-apache-7654df5976-bzwhf,1/1,Running,0,22s,10.244.3.13,kind-worker,<none>,<none>
php-apache-7654df5976-x2m68,1/1,Running,0,22s,10.244.1.12,kind-worker2,<none>,<none>
php-apache-7654df5976-xpcbd,1/1,Running,0,22s,10.244.3.12,kind-worker,<none>,<none>
========== DELIMETER: 33 ==========
NAME,READY,STATUS,RESTARTS,AGE,IP,NODE,NOMINATED,NODE,READINESS,GATES
php-apache-7654df5976-6tmhj,1/1,Running,0,5s,10.244.1.13,kind-worker2,<none>,<none>
php-apache-7654df5976-bzwhf,1/1,Running,0,23s,10.244.3.13,kind-worker,<none>,<none>
php-apache-7654df5976-x2m68,1/1,Running,0,23s,10.244.1.12,kind-worker2,<none>,<none>
php-apache-7654df5976-xpcbd,1/1,Running,0,23s,10.244.3.12,kind-worker,<none>,<none>
========== DELIMETER: 34 ==========
NAME,READY,STATUS,RESTARTS,AGE,IP,NODE,NOMINATED,NODE,READINESS,GATES
php-apache-7654df5976-6tmhj,1/1,Running,0,6s,10.244.1.13,kind-worker2,<none>,<none>
php-apache-7654df5976-bzwhf,1/1,Running,0,24s,10.244.3.13,kind-worker,<none>,<none>
php-apache-7654df5976-x2m68,1/1,Running,0,24s,10.244.1.12,kind-worker2,<none>,<none>
php-apache-7654df5976-xpcbd,1/1,Running,0,24s,10.244.3.12,kind-worker,<none>,<none>
========== DELIMETER: 35 ==========
NAME,READY,STATUS,RESTARTS,AGE,IP,NODE,NOMINATED,NODE,READINESS,GATES
php-apache-7654df5976-6tmhj,1/1,Running,0,7s,10.244.1.13,kind-worker2,<none>,<none>
php-apache-7654df5976-bzwhf,1/1,Running,0,25s,10.244.3.13,kind-worker,<none>,<none>
php-apache-7654df5976-x2m68,1/1,Running,0,25s,10.244.1.12,kind-worker2,<none>,<none>
php-apache-7654df5976-xpcbd,1/1,Running,0,25s,10.244.3.12,kind-worker,<none>,<none>
========== DELIMETER: 36 ==========
NAME,READY,STATUS,RESTARTS,AGE,IP,NODE,NOMINATED,NODE,READINESS,GATES
php-apache-7654df5976-6tmhj,1/1,Running,0,8s,10.244.1.13,kind-worker2,<none>,<none>
