idx,0,LOG_TIME,2024-01-14T03:02:45,2024-01-13T21:02:45
idx,1,LOG_TIME,2024-01-14T03:02:46,2024-01-13T21:02:46
idx,2,LOG_TIME,2024-01-14T03:02:47,2024-01-13T21:02:47
idx,3,LOG_TIME,2024-01-14T03:02:48,2024-01-13T21:02:48
idx,4,LOG_TIME,2024-01-14T03:02:49,2024-01-13T21:02:49
idx,5,LOG_TIME,2024-01-14T03:02:50,2024-01-13T21:02:50
idx,6,LOG_TIME,2024-01-14T03:02:52,2024-01-13T21:02:52
idx,7,LOG_TIME,2024-01-14T03:02:53,2024-01-13T21:02:53
idx,8,LOG_TIME,2024-01-14T03:02:54,2024-01-13T21:02:54
idx,9,LOG_TIME,2024-01-14T03:02:55,2024-01-13T21:02:55
idx,10,LOG_TIME,2024-01-14T03:02:56,2024-01-13T21:02:56
idx,11,LOG_TIME,2024-01-14T03:02:57,2024-01-13T21:02:57
idx,12,LOG_TIME,2024-01-14T03:02:58,2024-01-13T21:02:58
idx,13,LOG_TIME,2024-01-14T03:02:59,2024-01-13T21:02:59
idx,14,LOG_TIME,2024-01-14T03:03:00,2024-01-13T21:03:00
idx,15,LOG_TIME,2024-01-14T03:03:01,2024-01-13T21:03:01
idx,16,LOG_TIME,2024-01-14T03:03:02,2024-01-13T21:03:02
idx,17,LOG_TIME,2024-01-14T03:03:03,2024-01-13T21:03:03
idx,18,LOG_TIME,2024-01-14T03:03:04,2024-01-13T21:03:04
idx,19,LOG_TIME,2024-01-14T03:03:05,2024-01-13T21:03:05
idx,20,LOG_TIME,2024-01-14T03:03:06,2024-01-13T21:03:06
idx,21,LOG_TIME,2024-01-14T03:03:07,2024-01-13T21:03:07
idx,22,LOG_TIME,2024-01-14T03:03:08,2024-01-13T21:03:08
idx,23,LOG_TIME,2024-01-14T03:03:09,2024-01-13T21:03:09
idx,24,LOG_TIME,2024-01-14T03:03:10,2024-01-13T21:03:10
idx,25,LOG_TIME,2024-01-14T03:03:11,2024-01-13T21:03:11
idx,26,LOG_TIME,2024-01-14T03:03:12,2024-01-13T21:03:12
idx,27,LOG_TIME,2024-01-14T03:03:13,2024-01-13T21:03:13
idx,28,LOG_TIME,2024-01-14T03:03:14,2024-01-13T21:03:14
idx,29,LOG_TIME,2024-01-14T03:03:15,2024-01-13T21:03:15
idx,30,LOG_TIME,2024-01-14T03:03:16,2024-01-13T21:03:16
idx,31,LOG_TIME,2024-01-14T03:03:17,2024-01-13T21:03:17
idx,32,LOG_TIME,2024-01-14T03:03:18,2024-01-13T21:03:18
idx,33,LOG_TIME,2024-01-14T03:03:19,2024-01-13T21:03:19
idx,34,LOG_TIME,2024-01-14T03:03:20,2024-01-13T21:03:20
idx,35,LOG_TIME,2024-01-14T03:03:21,2024-01-13T21:03:21
idx,36,LOG_TIME,2024-01-14T03:03:22,2024-01-13T21:03:22
idx,37,LOG_TIME,2024-01-14T03:03:23,2024-01-13T21:03:23
idx,38,LOG_TIME,2024-01-14T03:03:24,2024-01-13T21:03:24
idx,39,LOG_TIME,2024-01-14T03:03:25,2024-01-13T21:03:25
idx,40,LOG_TIME,2024-01-14T03:03:26,2024-01-13T21:03:26
idx,41,LOG_TIME,2024-01-14T03:03:27,2024-01-13T21:03:27
idx,42,LOG_TIME,2024-01-14T03:03:28,2024-01-13T21:03:28
idx,43,LOG_TIME,2024-01-14T03:03:29,2024-01-13T21:03:29
idx,44,LOG_TIME,2024-01-14T03:03:30,2024-01-13T21:03:30
idx,45,LOG_TIME,2024-01-14T03:03:31,2024-01-13T21:03:31
idx,46,LOG_TIME,2024-01-14T03:03:32,2024-01-13T21:03:33
idx,47,LOG_TIME,2024-01-14T03:03:34,2024-01-13T21:03:34
idx,48,LOG_TIME,2024-01-14T03:03:35,2024-01-13T21:03:35
idx,49,LOG_TIME,2024-01-14T03:03:36,2024-01-13T21:03:36
NAME,CPU(cores),MEMORY(bytes),
nginx-deployment-b4cfc8855-7wlrj,2m,3Mi,
nginx-deployment-b4cfc8855-cb85t,1m,3Mi,
idx,50,LOG_TIME,2024-01-14T03:03:37,2024-01-13T21:03:37
NAME,CPU(cores),MEMORY(bytes),
nginx-deployment-b4cfc8855-7wlrj,2m,3Mi,
nginx-deployment-b4cfc8855-cb85t,1m,3Mi,
idx,51,LOG_TIME,2024-01-14T03:03:38,2024-01-13T21:03:38
NAME,CPU(cores),MEMORY(bytes),
nginx-deployment-b4cfc8855-7wlrj,2m,3Mi,
nginx-deployment-b4cfc8855-cb85t,1m,3Mi,
idx,52,LOG_TIME,2024-01-14T03:03:39,2024-01-13T21:03:39
NAME,CPU(cores),MEMORY(bytes),
nginx-deployment-b4cfc8855-7wlrj,2m,3Mi,
nginx-deployment-b4cfc8855-cb85t,1m,3Mi,
idx,53,LOG_TIME,2024-01-14T03:03:40,2024-01-13T21:03:40
NAME,CPU(cores),MEMORY(bytes),
nginx-deployment-b4cfc8855-7wlrj,2m,3Mi,
nginx-deployment-b4cfc8855-cb85t,1m,3Mi,
idx,54,LOG_TIME,2024-01-14T03:03:41,2024-01-13T21:03:41
NAME,CPU(cores),MEMORY(bytes),
nginx-deployment-b4cfc8855-7wlrj,2m,3Mi,
nginx-deployment-b4cfc8855-cb85t,1m,3Mi,
idx,55,LOG_TIME,2024-01-14T03:03:42,2024-01-13T21:03:42
NAME,CPU(cores),MEMORY(bytes),
nginx-deployment-b4cfc8855-7wlrj,2m,3Mi,
nginx-deployment-b4cfc8855-cb85t,1m,3Mi,
idx,56,LOG_TIME,2024-01-14T03:03:43,2024-01-13T21:03:43
NAME,CPU(cores),MEMORY(bytes),
nginx-deployment-b4cfc8855-7wlrj,2m,3Mi,
nginx-deployment-b4cfc8855-cb85t,1m,3Mi,
idx,57,LOG_TIME,2024-01-14T03:03:44,2024-01-13T21:03:44
NAME,CPU(cores),MEMORY(bytes),
nginx-deployment-b4cfc8855-7wlrj,2m,3Mi,
nginx-deployment-b4cfc8855-cb85t,1m,3Mi,
idx,58,LOG_TIME,2024-01-14T03:03:45,2024-01-13T21:03:45
NAME,CPU(cores),MEMORY(bytes),
nginx-deployment-b4cfc8855-7wlrj,2m,3Mi,
nginx-deployment-b4cfc8855-cb85t,1m,3Mi,
idx,59,LOG_TIME,2024-01-14T03:03:46,2024-01-13T21:03:46
NAME,CPU(cores),MEMORY(bytes),
nginx-deployment-b4cfc8855-7wlrj,2m,3Mi,
nginx-deployment-b4cfc8855-cb85t,1m,3Mi,
nginx-deployment-b4cfc8855-thbnc,1m,3Mi,
nginx-deployment-b4cfc8855-tzfqg,2m,3Mi,
idx,60,LOG_TIME,2024-01-14T03:03:47,2024-01-13T21:03:47
NAME,CPU(cores),MEMORY(bytes),
nginx-deployment-b4cfc8855-7wlrj,2m,3Mi,
nginx-deployment-b4cfc8855-cb85t,1m,3Mi,
nginx-deployment-b4cfc8855-thbnc,1m,3Mi,
nginx-deployment-b4cfc8855-tzfqg,2m,3Mi,
idx,61,LOG_TIME,2024-01-14T03:03:48,2024-01-13T21:03:48
NAME,CPU(cores),MEMORY(bytes),
nginx-deployment-b4cfc8855-7wlrj,2m,3Mi,
nginx-deployment-b4cfc8855-cb85t,1m,3Mi,
nginx-deployment-b4cfc8855-thbnc,1m,3Mi,
nginx-deployment-b4cfc8855-tzfqg,2m,3Mi,
idx,62,LOG_TIME,2024-01-14T03:03:49,2024-01-13T21:03:49
NAME,CPU(cores),MEMORY(bytes),
nginx-deployment-b4cfc8855-7wlrj,2m,3Mi,
nginx-deployment-b4cfc8855-cb85t,1m,3Mi,
nginx-deployment-b4cfc8855-thbnc,1m,3Mi,
nginx-deployment-b4cfc8855-tzfqg,2m,3Mi,
